1986	5746
5746	1986
679	4273
4273	679
376	5748
5748	376
3	2635
2635	3
733	5026
5026	733
1515	6603
6603	1515
1031	2976
2976	1031
2128	2431
2431	2128
2299	3680
3680	2299
1652	5412
5412	1652
181	5531
5531	181
1936	3550
3550	1936
58	2653
2653	58
173	2975
2975	173
265	4152
4152	265
974	3295
3295	974
2179	4855
4855	2179
542	3779
3779	542
199	2788
2788	199
2073	4075
4075	2073
68	5435
5435	68
45	3063
3063	45
280	4015
4015	280
1415	3299
3299	1415
1448	5744
5744	1448
1475	6276
6276	1475
697	2792
2792	697
6	4561
4561	6
758	2443
2443	758
2031	3255
3255	2031
1531	5960
5960	1531
2220	5906
5906	2220
2095	2447
2447	2095
1805	3832
3832	1805
264	2803
2803	264
2250	5703
5703	2250
125	3293
3293	125
394	2994
2994	394
997	4627
4627	997
1504	4319
4319	1504
463	4688
4688	463
1052	5410
5410	1052
73	3180
3180	73
2294	5378
5378	2294
1929	5509
5509	1929
208	3926
3926	208
323	3771
3771	323
2318	5845
5845	2318
997	3772
3772	997
159	5576
5576	159
178	4171
4171	178
1337	4632
4632	1337
2004	2976
2976	2004
2277	4098
4098	2277
2001	6095
6095	2001
864	3930
3930	864
577	4210
4210	577
1979	4545
4545	1979
436	6363
6363	436
1113	2635
2635	1113
681	2380
2380	681
1915	6696
6696	1915
1018	3695
3695	1018
425	2641
2641	425
1800	2749
2749	1800
300	3871
3871	300
841	3999
3999	841
1276	6268
6268	1276
18	4145
4145	18
1057	3172
3172	1057
2209	5542
5542	2209
1942	4189
4189	1942
574	2724
2724	574
2092	3039
3039	2092
1408	5973
5973	1408
123	4107
4107	123
1002	6171
6171	1002
768	3189
3189	768
1897	4152
4152	1897
1538	5128
5128	1538
1414	3450
3450	1414
330	4781
4781	330
1415	3248
3248	1415
1433	5285
5285	1433
341	3015
3015	341
1282	4712
4712	1282
1766	5466
5466	1766
1617	4317
4317	1617
423	6534
6534	423
1297	4755
4755	1297
284	4944
4944	284
1350	5795
5795	1350
2191	4466
4466	2191
2220	5500
5500	2220
291	2762
2762	291
1785	5606
5606	1785
1901	6401
6401	1901
2063	4125
4125	2063
1840	5563
5563	1840
403	4406
4406	403
619	4440
4440	619
651	2852
2852	651
1990	4840
4840	1990
989	2727
2727	989
689	3243
3243	689
1698	4785
4785	1698
2260	4074
4074	2260
2093	6095
6095	2093
955	4850
4850	955
1034	5099
5099	1034
273	4320
4320	273
517	3909
3909	517
987	2541
2541	987
278	5024
5024	278
1506	3546
3546	1506
756	6420
6420	756
1889	5248
5248	1889
1649	5928
5928	1649
1606	4451
4451	1606
2267	4372
4372	2267
10	4711
4711	10
19	4273
4273	19
1779	3261
3261	1779
480	2908
2908	480
437	4929
4929	437
1303	2886
2886	1303
11	3511
3511	11
954	3993
3993	954
25	6551
6551	25
222	4266
4266	222
1523	6597
6597	1523
11	3127
3127	11
1975	2577
2577	1975
1683	3619
3619	1683
964	3127
3127	964
1200	4947
4947	1200
1436	3736
3736	1436
131	4694
4694	131
1127	5176
5176	1127
1388	2432
2432	1388
1669	4002
4002	1669
1978	2490
2490	1978
1024	2840
2840	1024
424	2795
2795	424
790	4706
4706	790
650	6605
6605	650
614	2431
2431	614
2039	5083
5083	2039
1849	3712
3712	1849
1989	3668
3668	1989
1923	2614
2614	1923
2071	4189
4189	2071
1759	3738
3738	1759
282	4052
4052	282
1263	3202
3202	1263
1652	6316
6316	1652
1157	4393
4393	1157
72	3723
3723	72
471	3247
3247	471
388	2834
2834	388
1958	2544
2544	1958
603	3989
3989	603
2174	3686
3686	2174
1557	4995
4995	1557
2110	4139
4139	2110
6	2936
2936	6
100	2770
2770	100
2326	2883
2883	2326
1904	4889
4889	1904
1690	5477
5477	1690
655	5127
5127	655
28	5699
5699	28
1375	3016
3016	1375
1363	6344
6344	1363
1560	6028
6028	1560
1156	2690
2690	1156
2220	2761
2761	2220
58	5780
5780	58
166	4761
4761	166
2269	5607
5607	2269
933	4252
4252	933
2182	3294
3294	2182
1284	2708
2708	1284
1836	6419
6419	1836
1177	2738
2738	1177
2183	5731
5731	2183
1145	4186
4186	1145
1675	2774
2774	1675
783	4888
4888	783
2267	3820
3820	2267
548	2481
2481	548
801	2416
2416	801
2211	2720
2720	2211
739	4189
4189	739
2175	2931
2931	2175
1424	4342
4342	1424
1727	3032
3032	1727
1763	6394
6394	1763
1144	3579
3579	1144
1996	2968
2968	1996
71	2487
2487	71
563	5194
5194	563
1765	5309
5309	1765
968	6146
6146	968
609	3374
3374	609
2231	5335
5335	2231
1845	5654
5654	1845
550	5517
5517	550
2152	2430
2430	2152
2083	3521
3521	2083
2231	4013
4013	2231
1118	2547
2547	1118
1899	4044
4044	1899
2262	4991
4991	2262
642	3069
3069	642
2291	3302
3302	2291
1964	3299
3299	1964
2017	3936
3936	2017
150	6298
6298	150
2231	3627
3627	2231
655	4767
4767	655
1896	4923
4923	1896
1114	3777
3777	1114
2305	6382
6382	2305
233	4314
4314	233
1739	3722
3722	1739
1335	3152
3152	1335
1482	3075
3075	1482
1152	4594
4594	1152
385	3228
3228	385
131	2807
2807	131
2271	2626
2626	2271
2113	4091
4091	2113
1066	3734
3734	1066
894	3433
3433	894
2085	2635
2635	2085
2182	3563
3563	2182
1715	3207
3207	1715
1264	4398
4398	1264
1607	6304
6304	1607
1318	6444
6444	1318
1382	3476
3476	1382
195	6519
6519	195
149	2601
2601	149
2251	2774
2774	2251
2236	2992
2992	2236
1579	3320
3320	1579
2158	4334
4334	2158
751	3749
3749	751
1362	2461
2461	1362
984	3637
3637	984
624	3431
3431	624
1252	3779
3779	1252
1747	5540
5540	1747
2336	2860
2860	2336
1742	6121
6121	1742
77	6710
6710	77
762	2614
2614	762
1730	3032
3032	1730
540	3138
3138	540
625	3255
3255	625
1067	3109
3109	1067
1414	6481
6481	1414
2334	2889
2889	2334
2094	4856
4856	2094
1978	5438
5438	1978
306	4941
4941	306
240	3529
3529	240
2137	2837
2837	2137
2161	4426
4426	2161
1398	2614
2614	1398
162	3597
3597	162
1130	4612
4612	1130
152	2643
2643	152
2317	4471
4471	2317
1610	2717
2717	1610
1037	3448
3448	1037
1834	6433
6433	1834
1644	3339
3339	1644
1021	6655
6655	1021
274	6286
6286	274
1865	6435
6435	1865
218	2395
2395	218
1328	2440
2440	1328
225	4111
4111	225
849	5886
5886	849
384	3293
3293	384
2289	4604
4604	2289
537	5922
5922	537
1769	2666
2666	1769
915	4473
4473	915
2106	4728
4728	2106
1892	3925
3925	1892
593	3211
3211	593
1455	6228
6228	1455
1982	4824
4824	1982
1488	4134
4134	1488
548	2380
2380	548
150	2392
2392	150
2020	3337
3337	2020
2098	5042
5042	2098
1290	4113
4113	1290
583	4594
4594	583
1691	4435
4435	1691
785	4180
4180	785
139	3770
3770	139
514	3938
3938	514
1886	4588
4588	1886
286	3686
3686	286
1894	3232
3232	1894
679	3946
3946	679
1725	3034
3034	1725
979	5091
5091	979
36	5323
5323	36
809	3330
3330	809
1063	3635
3635	1063
794	3769
3769	794
2341	2976
2976	2341
714	5588
5588	714
866	3961
3961	866
953	2669
2669	953
1097	6240
6240	1097
16	4903
4903	16
40	5979
5979	40
819	4735
4735	819
1327	3195
3195	1327
1153	4524
4524	1153
1810	4028
4028	1810
1236	5081
5081	1236
1770	3164
3164	1770
434	3082
3082	434
135	3797
3797	135
297	4264
4264	297
1171	5327
5327	1171
1417	2852
2852	1417
1906	3019
3019	1906
1112	3830
3830	1112
772	5176
5176	772
970	6662
6662	970
1041	4286
4286	1041
1566	4978
4978	1566
1529	2962
2962	1529
883	3869
3869	883
1052	3869
3869	1052
263	4706
4706	263
296	2999
2999	296
961	3429
3429	961
2112	2347
2347	2112
2045	6514
6514	2045
1604	3076
3076	1604
2143	4331
4331	2143
303	5583
5583	303
233	3168
3168	233
2225	6222
6222	2225
1078	4024
4024	1078
1606	6472
6472	1606
1269	4813
4813	1269
2019	4801
4801	2019
142	5174
5174	142
1589	3999
3999	1589
1155	3320
3320	1155
413	5447
5447	413
2231	2534
2534	2231
62	2898
2898	62
1004	2459
2459	1004
858	6198
6198	858
683	3721
3721	683
427	3744
3744	427
1212	2407
2407	1212
325	6145
6145	325
1695	4914
4914	1695
512	4152
4152	512
1975	3080
3080	1975
860	5710
5710	860
1097	4762
4762	1097
1493	5882
5882	1493
2180	5192
5192	2180
2079	5797
5797	2079
2002	2976
2976	2002
345	3114
3114	345
1361	6727
6727	1361
213	3239
3239	213
280	3048
3048	280
736	2693
2693	736
1785	5744
5744	1785
0	3145
3145	0
1064	2716
2716	1064
1635	5501
5501	1635
752	2464
2464	752
1629	2665
2665	1629
1545	4388
4388	1545
1638	5824
5824	1638
1978	5286
5286	1978
2230	5818
5818	2230
1422	4351
4351	1422
1163	5193
5193	1163
2270	3743
3743	2270
1361	2621
2621	1361
1930	2425
2425	1930
2151	5114
5114	2151
177	2844
2844	177
1242	4224
4224	1242
2316	5312
5312	2316
277	2516
2516	277
567	4518
4518	567
1756	3292
3292	1756
425	2673
2673	425
1920	5941
5941	1920
1124	3737
3737	1124
1820	2721
2721	1820
696	2903
2903	696
642	4432
4432	642
1499	6691
6691	1499
829	5889
5889	829
862	3852
3852	862
483	3470
3470	483
2255	4872
4872	2255
2058	2902
2902	2058
430	5171
5171	430
1383	4254
4254	1383
774	6466
6466	774
740	4070
4070	740
276	2806
2806	276
7	4378
4378	7
1062	5891
5891	1062
1710	3241
3241	1710
1316	5082
5082	1316
1569	4708
4708	1569
1247	5823
5823	1247
1419	6072
6072	1419
321	4632
4632	321
1487	6438
6438	1487
444	5930
5930	444
605	2802
2802	605
249	2803
2803	249
1623	5242
5242	1623
555	3556
3556	555
1656	2822
2822	1656
2100	3868
3868	2100
1469	5421
5421	1469
1094	4132
4132	1094
829	2900
2900	829
1861	5199
5199	1861
2007	3733
3733	2007
1346	4786
4786	1346
546	2691
2691	546
1969	5516
5516	1969
453	3930
3930	453
420	2471
2471	420
95	3119
3119	95
2198	2986
2986	2198
2186	2445
2445	2186
155	2385
2385	155
1338	2912
2912	1338
856	5238
5238	856
67	6342
6342	67
1426	4115
4115	1426
271	3046
3046	271
1372	5892
5892	1372
1790	5923
5923	1790
461	5495
5495	461
2070	6024
6024	2070
657	4644
4644	657
2190	4466
4466	2190
779	6300
6300	779
227	5781
5781	227
1923	5750
5750	1923
858	4437
4437	858
1843	2523
2523	1843
825	4943
4943	825
1225	3321
3321	1225
2086	4326
4326	2086
688	5081
5081	688
120	3529
3529	120
2230	6683
6683	2230
62	4708
4708	62
658	2717
2717	658
1441	4964
4964	1441
539	5089
5089	539
553	2691
2691	553
1214	3299
3299	1214
1754	2615
2615	1754
2238	5990
5990	2238
1442	4498
4498	1442
1062	3117
3117	1062
2258	3893
3893	2258
1963	2950
2950	1963
732	4780
4780	732
2113	4939
4939	2113
584	5142
5142	584
1334	3610
3610	1334
635	2513
2513	635
457	5898
5898	457
1288	4400
4400	1288
591	4477
4477	591
865	3873
3873	865
2333	4874
4874	2333
974	2618
2618	974
1924	4628
4628	1924
804	3726
3726	804
2253	3873
3873	2253
1135	3462
3462	1135
2056	5057
5057	2056
248	3379
3379	248
342	5010
5010	342
881	5489
5489	881
1773	6324
6324	1773
1048	4589
4589	1048
209	4144
4144	209
460	5843
5843	460
1156	3938
3938	1156
1708	4266
4266	1708
1435	5711
5711	1435
2156	6051
6051	2156
1194	2981
2981	1194
2056	2365
2365	2056
1571	2611
2611	1571
142	6123
6123	142
1313	5301
5301	1313
185	6123
6123	185
926	3763
3763	926
2089	2858
2858	2089
705	6376
6376	705
1287	5466
5466	1287
363	5952
5952	363
2344	6486
6486	2344
1599	6319
6319	1599
897	2840
2840	897
1824	6054
6054	1824
1561	4889
4889	1561
1076	2504
2504	1076
152	3066
3066	152
1967	5641
5641	1967
1526	6241
6241	1526
596	5430
5430	596
745	3769
3769	745
1379	2438
2438	1379
22	4657
4657	22
1548	4027
4027	1548
704	3597
3597	704
1350	3915
3915	1350
2147	5085
5085	2147
428	2473
2473	428
1884	3372
3372	1884
634	2766
2766	634
906	2632
2632	906
707	3097
3097	707
787	3607
3607	787
1343	4205
4205	1343
2253	3261
3261	2253
2275	2506
2506	2275
50	5071
5071	50
681	5605
5605	681
229	2676
2676	229
469	2823
2823	469
1960	4298
4298	1960
77	3006
3006	77
1987	2923
2923	1987
2280	5530
5530	2280
1854	2551
2551	1854
369	4153
4153	369
1601	2407
2407	1601
452	3987
3987	452
928	4735
4735	928
331	5491
5491	331
711	2380
2380	711
2127	3986
3986	2127
354	6053
6053	354
668	6069
6069	668
256	5565
5565	256
921	3605
3605	921
526	3525
3525	526
2230	4013
4013	2230
1912	4826
4826	1912
1104	4577
4577	1104
658	4084
4084	658
2243	2580
2580	2243
592	2510
2510	592
1852	3479
3479	1852
1107	3824
3824	1107
2272	5492
5492	2272
2131	5759
5759	2131
1444	3959
3959	1444
1198	3618
3618	1198
715	3320
3320	715
2127	2442
2442	2127
1988	2389
2389	1988
370	2831
2831	370
1243	3291
3291	1243
287	4111
4111	287
517	3124
3124	517
187	5727
5727	187
1983	6174
6174	1983
328	6351
6351	328
1777	5075
5075	1777
595	3064
3064	595
1169	3608
3608	1169
36	6143
6143	36
866	6389
6389	866
530	2796
2796	530
543	4930
4930	543
1396	3579
3579	1396
502	2435
2435	502
2249	4361
4361	2249
1461	3944
3944	1461
1073	4129
4129	1073
2277	5239
5239	2277
1756	3804
3804	1756
1179	3165
3165	1179
2290	5227
5227	2290
1419	5021
5021	1419
139	6045
6045	139
665	4623
4623	665
1126	2927
2927	1126
1108	2992
2992	1108
1319	3292
3292	1319
597	2919
2919	597
1377	4674
4674	1377
138	6491
6491	138
450	5680
5680	450
278	2430
2430	278
1771	4117
4117	1771
731	6459
6459	731
748	4166
4166	748
980	5259
5259	980
631	2749
2749	631
2274	2506
2506	2274
345	6396
6396	345
2285	4610
4610	2285
231	2547
2547	231
2146	2983
2983	2146
677	3884
3884	677
868	5707
5707	868
1964	3248
3248	1964
1673	4959
4959	1673
1403	4266
4266	1403
1170	2731
2731	1170
1136	5555
5555	1136
538	4930
4930	538
769	2459
2459	769
1775	5557
5557	1775
131	3838
3838	131
435	6087
6087	435
2060	4709
4709	2060
744	2837
2837	744
1643	3525
3525	1643
2279	6340
6340	2279
2328	4469
4469	2328
1340	5543
5543	1340
950	3146
3146	950
1775	4325
4325	1775
1591	3320
3320	1591
1899	5240
5240	1899
1719	3320
3320	1719
524	5507
5507	524
1556	5524
5524	1556
189	4456
4456	189
923	3219
3219	923
611	4730
4730	611
1726	3645
3645	1726
1134	6151
6151	1134
2044	5687
5687	2044
2140	5974
5974	2140
1575	2380
2380	1575
423	3625
3625	423
2244	2862
2862	2244
1306	3830
3830	1306
803	2416
2416	803
529	6713
6713	529
1204	5723
5723	1204
1969	2425
2425	1969
833	4293
4293	833
640	2639
2639	640
1195	3506
3506	1195
146	3651
3651	146
2265	4890
4890	2265
942	3061
3061	942
1948	3238
3238	1948
429	4434
4434	429
39	4068
4068	39
2292	6700
6700	2292
2013	3637
3637	2013
1387	2383
2383	1387
1700	3944
3944	1700
1699	3931
3931	1699
1134	4562
4562	1134
712	3073
3073	712
509	3402
3402	509
911	3062
3062	911
308	2431
2431	308
930	4207
4207	930
2342	3466
3466	2342
1853	3881
3881	1853
1563	4019
4019	1563
1049	3024
3024	1049
1384	5793
5793	1384
425	3116
3116	425
1238	2664
2664	1238
993	2766
2766	993
293	2941
2941	293
518	3369
3369	518
1652	4106
4106	1652
649	3255
3255	649
1119	5303
5303	1119
349	3055
3055	349
1503	2366
2366	1503
1270	2419
2419	1270
1281	3867
3867	1281
1518	5695
5695	1518
646	4635
4635	646
238	6593
6593	238
2252	4665
4665	2252
1638	3670
3670	1638
214	2517
2517	214
321	3299
3299	321
1330	3053
3053	1330
2277	5802
5802	2277
128	2584
2584	128
381	4034
4034	381
853	3571
3571	853
2031	3846
3846	2031
1161	4265
4265	1161
737	5453
5453	737
1123	6692
6692	1123
2320	2453
2453	2320
2325	2883
2883	2325
497	3151
3151	497
395	4733
4733	395
109	2883
2883	109
207	3093
3093	207
1007	4396
4396	1007
1797	2721
2721	1797
721	3141
3141	721
1763	6436
6436	1763
1519	4296
4296	1519
513	4161
4161	513
1235	3256
3256	1235
949	3738
3738	949
141	4212
4212	141
624	2717
2717	624
1865	6187
6187	1865
1491	5102
5102	1491
1300	2838
2838	1300
1864	4309
4309	1864
1162	4418
4418	1162
1502	5940
5940	1502
1292	4461
4461	1292
1545	6487
6487	1545
946	2971
2971	946
276	3684
3684	276
972	3211
3211	972
1358	4290
4290	1358
2018	6033
6033	2018
2314	6108
6108	2314
2329	5497
5497	2329
1627	4821
4821	1627
1572	5624
5624	1572
1613	2435
2435	1613
706	3350
3350	706
524	3153
3153	524
1953	4481
4481	1953
1301	2766
2766	1301
971	2431
2431	971
355	5325
5325	355
1764	2633
2633	1764
289	4911
4911	289
1314	3634
3634	1314
888	3461
3461	888
171	4415
4415	171
753	4305
4305	753
896	2954
2954	896
681	4984
4984	681
2263	4030
4030	2263
451	6206
6206	451
1747	4399
4399	1747
552	4480
4480	552
1622	4592
4592	1622
1042	5787
5787	1042
115	4059
4059	115
821	4495
4495	821
550	4147
4147	550
299	3330
3330	299
2212	3060
3060	2212
2085	5518
5518	2085
1235	6483
6483	1235
1091	4202
4202	1091
509	3337
3337	509
2111	4010
4010	2111
1217	3980
3980	1217
824	3166
3166	824
1733	6456
6456	1733
1528	6660
6660	1528
2045	3698
3698	2045
317	4839
4839	317
1580	2651
2651	1580
989	4347
4347	989
1306	2598
2598	1306
785	5637
5637	785
1773	2750
2750	1773
2235	4249
4249	2235
520	2627
2627	520
2022	6000
6000	2022
2114	5347
5347	2114
1027	4870
4870	1027
1367	6556
6556	1367
1941	5233
5233	1941
1375	5623
5623	1375
1004	4320
4320	1004
2189	2744
2744	2189
503	3971
3971	503
2160	5363
5363	2160
1645	3015
3015	1645
1250	2727
2727	1250
1003	2395
2395	1003
1701	3032
3032	1701
722	2931
2931	722
334	2787
2787	334
1367	4991
4991	1367
676	4716
4716	676
285	5730
5730	285
778	5771
5771	778
1912	3025
3025	1912
775	5660
5660	775
991	6470
6470	991
487	2369
2369	487
676	5197
5197	676
935	3473
3473	935
2007	5252
5252	2007
693	6285
6285	693
1112	5980
5980	1112
1077	3766
3766	1077
994	6183
6183	994
1522	6329
6329	1522
1151	3211
3211	1151
844	4500
4500	844
363	5588
5588	363
1678	3258
3258	1678
2276	2506
2506	2276
2054	3039
3039	2054
1572	2890
2890	1572
695	3039
3039	695
1562	2557
2557	1562
1702	3032
3032	1702
1989	5414
5414	1989
230	3830
3830	230
2230	6176
6176	2230
1105	3779
3779	1105
1419	2552
2552	1419
500	2830
2830	500
820	3555
3555	820
1621	2513
2513	1621
1550	2873
2873	1550
219	3672
3672	219
1747	3797
3797	1747
325	4533
4533	325
2090	4480
4480	2090
150	4992
4992	150
1188	2482
2482	1188
198	5081
5081	198
483	3191
3191	483
1707	6104
6104	1707
1232	6053
6053	1232
747	3923
3923	747
1670	2734
2734	1670
917	5208
5208	917
2202	5685
5685	2202
1325	2439
2439	1325
1585	3090
3090	1585
1948	4218
4218	1948
1457	6721
6721	1457
1679	2901
2901	1679
1890	4979
4979	1890
1626	5058
5058	1626
1090	3537
3537	1090
1870	3598
3598	1870
2114	3547
3547	2114
1810	4063
4063	1810
1642	5593
5593	1642
1611	5002
5002	1611
2051	3771
3771	2051
674	3203
3203	674
884	4548
4548	884
687	3564
3564	687
200	4847
4847	200
1827	5020
5020	1827
223	5170
5170	223
1098	4893
4893	1098
2088	3503
3503	2088
408	3525
3525	408
1558	2894
2894	1558
1911	5095
5095	1911
1265	5805
5805	1265
268	4301
4301	268
1744	4336
4336	1744
926	4702
4702	926
423	5419
5419	423
1041	5650
5650	1041
1668	3989
3989	1668
1854	5988
5988	1854
1455	5694
5694	1455
1712	6267
6267	1712
83	5205
5205	83
2207	3931
3931	2207
1941	3375
3375	1941
1566	5872
5872	1566
863	6674
6674	863
1019	3360
3360	1019
1385	2383
2383	1385
1813	3691
3691	1813
1831	5283
5283	1831
86	6331
6331	86
1308	4223
4223	1308
1141	4225
4225	1141
1568	2552
2552	1568
1213	3985
3985	1213
1540	4392
4392	1540
2053	2625
2625	2053
1973	6611
6611	1973
970	2474
2474	970
146	5831
5831	146
1213	2407
2407	1213
669	2464
2464	669
1177	3008
3008	1177
1615	6395
6395	1615
1132	3195
3195	1132
1013	4948
4948	1013
1444	4993
4993	1444
1164	3049
3049	1164
1115	6057
6057	1115
1470	6065
6065	1470
1916	4416
4416	1916
818	6107
6107	818
2040	3118
3118	2040
755	6726
6726	755
1834	4585
4585	1834
1051	5756
5756	1051
667	6371
6371	667
9	5429
5429	9
1848	4735
4735	1848
2183	3294
3294	2183
1768	2741
2741	1768
1876	4584
4584	1876
564	4198
4198	564
370	6094
6094	370
1554	3984
3984	1554
2241	6671
6671	2241
0	3087
3087	0
80	5526
5526	80
1696	2749
2749	1696
74	4462
4462	74
307	4903
4903	307
255	5977
5977	255
980	3266
3266	980
1162	3211
3211	1162
1920	5917
5917	1920
358	2870
2870	358
2221	2435
2435	2221
924	4910
4910	924
551	3456
3456	551
2090	5922
5922	2090
199	6614
6614	199
672	2473
2473	672
703	3748
3748	703
709	4320
4320	709
2190	3184
3184	2190
1991	5281
5281	1991
559	2476
2476	559
2000	2850
2850	2000
746	4001
4001	746
178	4294
4294	178
279	3528
3528	279
834	3163
3163	834
993	4190
4190	993
975	2347
2347	975
813	3614
3614	813
921	3925
3925	921
2030	5664
5664	2030
2298	4001
4001	2298
1672	5332
5332	1672
2182	4600
4600	2182
1656	4771
4771	1656
1523	5437
5437	1523
2122	6516
6516	2122
1418	3704
3704	1418
992	2467
2467	992
1200	4468
4468	1200
1809	5483
5483	1809
2231	6504
6504	2231
425	4764
4764	425
1181	3596
3596	1181
806	2415
2415	806
664	3073
3073	664
2175	3277
3277	2175
1637	2986
2986	1637
437	4244
4244	437
822	2717
2717	822
1249	6712
6712	1249
1142	3579
3579	1142
2255	2636
2636	2255
208	2608
2608	208
1482	5151
5151	1482
1380	3906
3906	1380
1131	4612
4612	1131
1001	3383
3383	1001
15	4003
4003	15
425	3842
3842	425
470	5560
5560	470
1702	4519
4519	1702
1064	2855
2855	1064
1734	3281
3281	1734
1977	5726
5726	1977
1634	4510
4510	1634
1799	6416
6416	1799
1883	6464
6464	1883
1837	4807
4807	1837
1273	4072
4072	1273
13	3099
3099	13
1285	4408
4408	1285
393	6139
6139	393
220	3920
3920	220
1240	3455
3455	1240
155	2981
2981	155
1005	6661
6661	1005
2098	3342
3342	2098
1418	3100
3100	1418
910	4261
4261	910
1215	6623
6623	1215
741	3677
3677	741
827	3940
3940	827
1998	4667
4667	1998
1863	3249
3249	1863
1713	2716
2716	1713
1837	2488
2488	1837
223	2976
2976	223
159	4999
4999	159
144	6046
6046	144
1521	2432
2432	1521
1784	3330
3330	1784
1900	3099
3099	1900
1215	6449
6449	1215
883	4489
4489	883
1924	3704
3704	1924
1898	3060
3060	1898
2266	4640
4640	2266
944	2845
2845	944
91	3045
3045	91
1713	3431
3431	1713
1168	3603
3603	1168
2076	5521
5521	2076
2199	4190
4190	2199
1786	3181
3181	1786
814	2843
2843	814
1460	4533
4533	1460
949	2552
2552	949
2321	3298
3298	2321
2167	6169
6169	2167
1196	6455
6455	1196
1426	4794
4794	1426
2310	6219
6219	2310
2222	2809
2809	2222
375	6362
6362	375
1921	2847
2847	1921
52	2672
2672	52
1356	3432
3432	1356
1017	3218
3218	1017
2332	5517
5517	2332
8	3292
3292	8
1497	3601
3601	1497
2231	4496
4496	2231
1957	2445
2445	1957
1465	5383
5383	1465
2198	5376
5376	2198
1280	4193
4193	1280
217	2359
2359	217
1539	3442
3442	1539
1058	4342
4342	1058
2103	4734
4734	2103
694	2903
2903	694
1505	2738
2738	1505
1224	4341
4341	1224
1061	6168
6168	1061
2309	3916
3916	2309
1200	6417
6417	1200
1565	3989
3989	1565
918	4589
4589	918
2130	5949
5949	2130
4	2645
2645	4
307	4378
4378	307
1388	4706
4706	1388
1899	2735
2735	1899
872	5591
5591	872
1555	5688
5688	1555
2009	5153
5153	2009
2150	3346
3346	2150
588	2807
2807	588
749	2347
2347	749
1114	2431
2431	1114
112	2742
2742	112
667	3080
3080	667
569	3808
3808	569
1244	3672
3672	1244
1125	2914
2914	1125
89	4467
4467	89
934	4587
4587	934
73	2486
2486	73
750	4225
4225	750
2165	3424
3424	2165
2134	6322
6322	2134
1200	6381
6381	1200
88	2519
2519	88
1639	3161
3161	1639
2110	3245
3245	2110
2212	6397
6397	2212
755	3237
3237	755
1148	4846
4846	1148
2222	4141
4141	2222
70	6693
6693	70
344	3253
3253	344
1140	5243
5243	1140
1548	6524
6524	1548
622	3978
3978	622
1058	4648
4648	1058
792	3954
3954	792
343	5522
5522	343
95	2976
2976	95
1786	4561
4561	1786
781	5361
5361	781
245	4089
4089	245
1886	6625
6625	1886
1003	3747
3747	1003
122	5536
5536	122
2336	3265
3265	2336
2144	2837
2837	2144
1340	3258
3258	1340
598	6529
6529	598
1100	5637
5637	1100
2025	6369
6369	2025
1521	4706
4706	1521
1729	2883
2883	1729
416	3421
3421	416
1228	3175
3175	1228
556	2645
2645	556
1430	6260
6260	1430
1135	2475
2475	1135
859	6446
6446	859
1337	2634
2634	1337
1987	3506
3506	1987
2068	5443
5443	2068
709	2459
2459	709
1496	5101
5101	1496
2098	4129
4129	2098
1163	5070
5070	1163
850	2622
2622	850
1987	5888
5888	1987
1896	2479
2479	1896
216	3768
3768	216
320	5391
5391	320
459	3073
3073	459
2125	3371
3371	2125
1730	5506
5506	1730
1150	2693
2693	1150
554	4218
4218	554
617	3075
3075	617
1437	2848
2848	1437
1716	6034
6034	1716
406	3072
3072	406
1993	2682
2682	1993
433	3001
3001	433
1744	4460
4460	1744
2229	6574
6574	2229
985	3722
3722	985
1326	3130
3130	1326
2343	6717
6717	2343
565	4218
4218	565
424	4581
4581	424
1403	4996
4996	1403
790	5379
5379	790
1757	4888
4888	1757
1979	3085
3085	1979
176	4629
4629	176
797	5048
5048	797
1652	6676
6676	1652
1762	4903
4903	1762
1807	4640
4640	1807
1790	4143
4143	1790
262	2589
2589	262
627	3476
3476	627
1717	4774
4774	1717
682	5053
5053	682
1974	6356
6356	1974
2062	2981
2981	2062
793	5861
5861	793
1010	4467
4467	1010
1957	6275
6275	1957
686	2999
2999	686
1074	4608
4608	1074
1610	2530
2530	1610
377	2696
2696	377
119	5465
5465	119
2033	2365
2365	2033
1183	5700
5700	1183
1123	5785
5785	1123
1524	5306
5306	1524
1316	5067
5067	1316
1202	3257
3257	1202
2094	6415
6415	2094
2327	4606
4606	2327
2299	4495
4495	2299
174	6575
6575	174
753	2727
2727	753
2160	2872
2872	2160
378	5368
5368	378
1578	3504
3504	1578
52	3799
3799	52
660	2924
2924	660
1122	4823
4823	1122
724	6149
6149	724
771	4248
4248	771
2228	4805
4805	2228
1845	6290
6290	1845
139	6728
6728	139
1943	3388
3388	1943
2304	5218
5218	2304
2226	2642
2642	2226
452	3963
3963	452
852	4573
4573	852
824	6152
6152	824
158	3771
3771	158
35	3735
3735	35
1172	4295
4295	1172
1676	3051
3051	1676
957	2635
2635	957
1673	2485
2485	1673
1046	5550
5550	1046
760	4531
4531	760
1811	5196
5196	1811
319	3691
3691	319
1234	2347
2347	1234
632	2625
2625	632
1901	5860
5860	1901
669	3606
3606	669
393	2511
2511	393
27	6129
6129	27
1167	2981
2981	1167
1137	5051
5051	1137
2245	5618
5618	2245
1066	4539
4539	1066
327	3292
3292	327
271	2461
2461	271
1862	4311
4311	1862
2161	3221
3221	2161
2239	5826
5826	2239
969	3844
3844	969
